plate	well	y0	mumax	r2
A1_2	G4	0.04145030424071904	0.1768205690920946	0.9994644096532441
A1_2	G5	0.006883814798415268	0.3862497184623618	0.9928989350643254
A1_2	G6	0.0035357929688530315	0.43994033328606313	0.9987495355816093
A1_2	G7	0.02289813246342451	0.27482338288894315	0.9994684337204855
A1_2	G8	0.009219368103510617	0.31876774207874914	0.9975853828324943
A1_2	G9	0.006779317422939254	0.3210351088719808	0.9995845785576641
A1_2	H1	0.012396647857940082	0.32066669292637123	0.9947626614025985
A1_2	H10	0.017588958009964482	0.2844753951219302	0.9886224100180031
A1_2	H11	0.01857842467747454	0.28428020196990106	0.9995389532583387
A1_2	H12	0.013608569083690654	0.2248042603452969	0.9994504797599097
A1_2	H2	0.020962915167213478	0.17382201073917825	0.9998378237467955
A1_2	H3	0.01064467889397623	0.3210369878197391	0.9942464079034066
A1_2	H4	0.00939557508009436	0.2855535761441343	0.9992281252312152
A1_2	H5	0.02194781906004904	0.27203696669187144	0.9994708295818931
A1_2	H6	0.02005541133881429	0.2886491483013627	0.9996409503932828
A1_2	H7	0.015680689292537534	0.218499922478193	0.9995979949918671
A1_2	H8	0.00880640138347174	0.21522793505881	0.9987684150397297
A1_2	H9	0.01995139183290511	0.18615713445789825	0.9998331229071481
A1_3	A1	0.0896307892007103	0.006394251050504165	0.9208117265366719
A1_3	A10	0.018754499886977798	0.1586413210310925	0.9999900337090364
A1_3	A11	0.004820170657430224	0.410250595529858	0.9986762658867914
A1_3	A12	0.017304986143129482	0.32732287031116414	0.9997391865521451
A1_3	A2	0.08565844479547319	0.010920847215239322	0.9312377335810564
A1_3	A3	0.07034977094664435	0.00737476775650026	0.9717032807653445
A1_3	A4	0.018237909618952993	0.16148896144986108	0.9999878671734966
A1_3	A5	0.019312702147845588	0.3025692403710908	0.9996974493784619
A1_3	A6	0.018597182930607654	0.30836827033338887	0.9996961681157762
A1_3	A7	0.020392840809651758	0.21176457052871475	0.99938274075345
A1_3	A8	0.007705677112745582	0.13389348456687042	0.9999638848965552
A1_3	A9	0.0016833603819823503	0.49978347023923586	0.9988257648072547
A1_3	B1	0.0032808721368661133	0.20789721254224797	0.9999734021603542
A1_3	B10	0.015419283782303396	0.324145745582811	0.9996976679858343
A1_3	B11	0.01953202432222106	0.20774028794292118	0.9997184363281727
A1_3	B12	0.021690905167717572	0.3051758057624072	0.9996805835523367
A1_3	B2	0.08377044628282496	0.0025610857469124814	0.9092982409268526
A1_3	B3	0.08243174275966648	0.003058253827554965	0.9785377494259602
A1_3	B4	0.020255836348197696	0.1612393762451687	0.9999851740947545
A1_3	B5	0.022775707977144736	0.1578219853395268	0.9998725409912836
A1_3	B6	0.023145081778419133	0.17050217937553247	0.9997339524297334
A1_3	B7	0.0250117035610841	0.190651401727299	0.9995613365645356
A1_3	B8	0.0069141402189515115	0.15583416807062622	0.999696987658803
A1_3	B9	0.02057016207979676	0.20005925005734335	0.9997185711941864
A1_3	C1	0.0849084957213501	0.0037243762677884604	0.9573353772149605
A1_3	C10	0.029312854766683726	0.18798334985359716	0.9997087615694416
A1_3	C11	2.2858317777599872e-5	0.40730038017233894	0.9971933747036213
A1_3	C12	0.02056449913237665	0.211268338345202	0.9997359801292627
A1_3	C2	0.0028044648366099315	0.20831104904134498	0.99997072717883
A1_3	C3	0.08924267703387136	0.00481297566060082	0.9747001908861032
A1_3	C4	0.007999931278135296	0.16233469066528083	0.9999897821456147
A1_3	C5	0.017042738954262796	0.3153639560069226	0.999676996079807
A1_3	C6	0.021219140252222952	0.20690604647509278	0.9995121160173033
A1_3	C7	0.04414513732305173	0.15532526549864525	0.9995818906043065
A1_3	C8	0.0066586240969041845	0.14907772960966761	0.9999713282785725
A1_3	C9	0.01965030233019818	0.209247820067407	0.9997240652533397
A1_3	D1	0.011858958551165704	0.1726404890458113	0.9999864570662668
A1_3	D10	0.003696719570456875	0.36167978789343347	0.9997174123108745
A1_3	D11	0.01622693353859708	0.3251033644285492	0.999712560502405
A1_3	D12	0.014230038105885924	0.3276591377503004	0.9997040800792996
A1_3	D2	0.01539520994057481	0.32059970183620784	0.9996749270601313
A1_3	D3	0.015192625362458724	0.3201203172654522	0.9996733665945268
A1_3	D4	0.009542977851946646	0.14991068635933952	0.9999891154552958
A1_3	D5	0.020757493510802798	0.20055357821948325	0.9995631576909018
A1_3	D6	0.02447445136244799	0.19702458307111087	0.9996201536208866
A1_3	D7	0.014030819423403906	0.12904560423837716	0.9999936547264544
A1_3	D8	0.008472319903528494	0.1366022622450971	0.9998829382303372
A1_3	D9	0.021537893670987043	0.21065279096654735	0.9997804915927917
A1_3	E1	0.010006560135264105	0.17229915622752467	0.9999709296657397
A1_3	E10	0.007987020280075474	0.19919387847598005	0.9999674617349601
A1_3	E11	0.0036106280334821123	0.33695854287500926	0.9998251442985385
A1_3	E12	0.010254826684247683	0.31940441542186004	0.9997216669227157
A1_3	E2	0.013627496738719711	0.16040249861360883	0.9999863764112209
A1_3	E3	0.08376277281331329	0.0027380342517285008	0.9748979116166883
A1_3	E4	0.0036062033831496844	0.1788824216234988	0.9999872239336145
A1_3	E5	0.0849324318122026	0.0022304503286091418	0.9472542456624565
A1_3	E6	0.02038259205780604	0.20349514060067492	0.9995936188357605
A1_3	E7	0.009056313399167931	0.15134142771646858	0.9999724407424178
A1_3	E8	0.01761886761312003	0.3194651616480777	0.9996833619700065
A1_3	E9	0.007659411824774045	0.3696045067193119	0.9992891708643107
A1_3	F1	0.08847920464620398	0.00970406614443854	0.9760801382940824
A1_3	F10	0.021756415159511856	0.306798259465049	0.9996794791429573
A1_3	F11	0.019536526851277054	0.20960474151543967	0.9997668127357712
A1_3	F12	0.015307955170740099	0.3299832177173272	0.9996743457838885
A1_3	F2	9.087559461129993e-4	0.16730930275462458	0.9999750946828743
A1_3	F3	0.09173402328053357	0.00501242423854465	0.9369000979503361
A1_3	F4	0.08643600172724926	0.002878145195143331	0.972587260841721
A1_3	F5	0.014228234599247163	0.3192383979833202	0.9996835892529936
A1_3	F6	0.006495911604235835	0.16521389180623225	0.9999713491429524
A1_3	F7	0.013733700130339893	0.3762290943689823	0.9994374380205616
A1_3	F8	0.021444624113407987	0.20619477813566967	0.9996606696794935
A1_3	F9	0.004195051479281239	0.34439586227487223	0.9997604694907412
A1_3	G1	0.09010437826956788	0.004000625901514451	0.974271000036719
A1_3	G10	0.018617197771222473	0.21192135432070922	0.9998449288533731
A1_3	G11	0.01399927963818991	0.33226621154321273	0.9997326456391439
A1_3	G12	0.014397176374778633	0.3413675670360882	0.9996663619279754
A1_3	G2	0.008763919590836996	0.16543241409672327	0.999977777196152
A1_3	G3	0.08114310367965522	0.0043380648467187186	0.9922216141603656
A1_3	G4	0.08258767022347045	0.0021818890768106397	0.9901252001035269
A1_3	G5	0.01850690906343443	0.20485460545981554	0.9995645938163866
A1_3	G6	0.01593484355184272	0.2029723575675547	0.9997085218142329
A1_3	G7	0.016546282208157043	0.31911757230307986	0.9996886903954898
A1_3	G8	0.005546027986532988	0.1505146156181126	0.9999766247326576
A1_3	G9	0.0031746269339492286	0.36399982624752036	0.9997049812134298
A1_3	H1	0.08957727775803159	0.004838704651113972	0.9549593275150619
A1_3	H10	0.02002003691316696	0.20918351593925716	0.9997279676061949
A1_3	H11	0.01300553335386293	0.33640207918985654	0.9996794345930137
A1_3	H12	0.01726312325588731	0.21148944290989424	0.9997936369246566
A1_3	H2	0.017538720165360913	0.16728722871822735	0.9999557589803746
A1_3	H3	0.0018483204570702472	0.16350659038821974	0.9997737388903036
A1_3	H4	0.08709926728727971	0.003567207093676132	0.9861502483699931
A1_3	H5	0.013610764680170329	0.33471247134639287	0.999598890441709
A1_3	H6	0.013113510903661632	0.34062567510516356	0.9995290417043419
A1_3	H7	0.017263546956123862	0.21369386237016866	0.9998184898545501
A1_3	H8	0.006278727542130512	0.14961222797113655	0.999118147936954
A1_3	H9	0.018253828035907145	0.206095984936425	0.9997862358797128
A1_4	A1	0.08476776420125291	0.009674097863633253	0.9716183964950836
A1_4	A10	0.10969199059346729	0.04696175573949479	0.9977025802631687
A1_4	A11	0.03388603503496453	0.20130021937859788	0.999657676773877
A1_4	A12	3.746397039292821e-5	0.34772858099369147	0.9897099353999327
A1_4	A2	0.05814259267847465	0.014229950521337844	0.9800353851388343
A1_4	A3	1.5717131857354207e-5	0.24899050132960587	0.9994725795345772
A1_4	A4	0.06880462916020247	0.059409068868327385	0.9974699973686111
A1_4	A5	0.03340364939106791	0.23556335803588535	0.9963198884983103
A1_4	A6	0.034954676780308	0.23681593809725116	0.9964309142018288
A1_4	A7	0.048934484876891275	0.12606190969707484	0.9990549732207922
A1_4	A8	0.04493166725525413	0.07134107228090855	0.998886714180104
A1_4	A9	0.033837018167347334	0.16734210031379707	0.9998739151221216
A1_4	B1	7.102673571220571e-7	0.2984912164178733	0.9993418573887128
A1_4	B10	0.12965323370973092	0.13462295381935066	0.9989277300634765
A1_4	B11	0.0720398460340721	0.09749115958531399	0.9997361900124102
A1_4	B12	0.07750864094192336	0.17725117965363318	0.9987701683759133
A1_4	B2	0.12707347064354127	0.011884101234906956	0.9874185651450554
A1_4	B3	0.05346852032878677	0.022928774358084332	0.9768733385732387
A1_4	B4	0.044303821907146344	0.058534299971964875	0.9941295385055622
A1_4	B5	0.057119548176770556	0.0956324281566198	0.9998699001025142
A1_4	B6	0.06684695880972263	0.09403566967667087	0.999838609233102
A1_4	B7	0.09688649518001742	0.08937145361729361	0.9993089705267374
A1_4	B8	0.13406065058631808	0.0439183268196793	0.9994064710209606
A1_4	B9	0.13530421696240794	0.07459131254632861	0.9998092557464033
A1_4	C1	0.08600234631428406	0.011716342890207863	0.9772734824362731
A1_4	C10	0.030464371841419067	0.14225932077250253	0.9997891303034124
A1_4	C11	0.0016354910526894485	0.16987242137929148	0.9989992356437851
A1_4	C12	0.025319288034688473	0.15827595768869804	0.9997538209648393
A1_4	C2	5.8185423262118225e-6	0.29434767713660215	0.9997908089790792
A1_4	C3	0.08319813522785816	0.011182406636944349	0.9802641019927253
A1_4	C4	0.0013677435335555683	0.16748816723742002	0.9978879148414391
A1_4	C5	4.423558473293264e-6	0.4362798830796368	0.9954231786552221
A1_4	C6	0.022243606082086607	0.17683515565761415	0.99932882507288745
A1_4	C7	0.026648962688672905	0.15385346871832026	0.9994188493688769
A1_4	C8	0.021526878533606936	0.09054829533678639	0.9997083621976999
A1_4	C9	0.026087781445209648	0.1501633764788048	0.9998739124263549
A1_4	D1	0.03896727859879774	0.06826056660980019	0.9995600495189062
A1_4	D10	0.006185796955487162	0.3002294393856532	0.9998106191317925
A1_4	D11	0.01911276929402993	0.27984817975340004	0.9981352533996164
A1_4	D12	0.019632223970252004	0.2794302755660864	0.9974152471649899
A1_4	D2	0.01594942827644621	0.2949399651098762	0.998834155257106
A1_4	D3	0.020552228921366367	0.2677597073367438	0.9984910082101169
A1_4	D4	1.6835527124584617e-5	0.26752691725756217	0.9892877534176493
A1_4	D5	0.02379221788923959	0.16301219432094713	0.9998076961769047
A1_4	D6	0.022403713416599455	0.16963556366456836	0.999742482989922
A1_4	D7	0.013992039647320825	0.1140812932703981	0.9997114775386035
A1_4	D8	0.016533372076391082	0.09847891197437328	0.9996998705373906
A1_4	D9	0.026536235825203563	0.15607957586899845	0.9995817071059462
A1_4	E1	5.846333646217336e-5	0.2792993031759143	0.9881995465240423
A1_4	E10	0.009272317669529575	0.13979705044903998	0.9997844993431304
A1_4	E11	0.006078435230980063	0.30109976991357773	0.9997612928572378
A1_4	E12	0.015019072889288856	0.2718485876513018	0.9948313066370968
A1_4	E2	0.0038713917135499766	0.10722495928356571	0.9980601618822956
A1_4	E3	0.21571283826455764	0.006626697993385592	0.9877823783481747
A1_4	E4	0.046565147820377434	0.0719311337936871	0.9983447187146225
A1_4	E5	0.2653780580692733	0.0033711918402818857	0.9877507946029206
A1_4	E6	0.15716336011490806	0.07103279587554184	0.9990609715278932
A1_4	E7	0.15345400017970304	0.042614562547591654	0.9990208724125222
A1_4	E8	0.00216680639401885	0.22921664391899976	0.99738703620186
A1_4	E9	0.019487633704735427	0.23254526095466838	0.9996737515015253
A1_4	F1	0.08122470625534778	0.013401072550888926	0.9705290069880302
A1_4	F10	0.017519246292038947	0.2921891728262606	0.9966547337470013
A1_4	F11	0.027056531678897114	0.1517854694258622	0.9997339775077811
A1_4	F12	0.019032745387582588	0.2838249015036585	0.9991330118889692
A1_4	F2	0.08503280257901287	0.015213546097258284	0.9651204241102004
A1_4	F3	0.09531174605836355	0.012071286364747615	0.9706286486727326
A1_4	F4	0.31648165511419124	0.0033735946195338562	0.9879009438178908
A1_4	F5	0.0517736647600778	0.1852966093523694	0.9958948782687522
A1_4	F6	0.00856127867437246	0.10113760716633735	0.9986578135397222
A1_4	F7	4.170607198023094e-5	0.35820231851828516	0.9933942837550078
A1_4	F8	0.017181424070623664	0.2004281103277853	0.9995820428140303
A1_4	F9	0.003998585697582726	0.3274537831652893	0.9996264216949724
A1_4	G1	0.3479552059618036	0.004079632935120964	0.9841073591689707
A1_4	G10	0.028387427767197698	0.13290450802335327	0.9998070406757757
A1_4	G11	0.05175905724845055	0.19916887262457636	0.9974996378418344
A1_4	G12	0.204310755231458	0.11347841891702781	0.9977703291220686
A1_4	G2	7.73406273656963e-5	0.21313195546907326	0.998735883761598
A1_4	G3	0.2390879551677574	0.005809997362493928	0.9835292330516083
A1_4	G4	0.08480812550905183	0.018332875741082794	0.9711499803709442
A1_4	G5	0.08103906064011898	0.09057844850888727	0.9976974518628164
A1_4	G6	0.05140091400043782	0.11413710562111626	0.9987552415049642
A1_4	G7	0.0012285554760307763	0.23467315066510575	0.9947193131124159
A1_4	G8	0.17863445745669426	0.03737569209746668	0.9993452472178392
A1_4	G9	0.0037356435934273865	0.32790385706648617	0.999624845853492
A1_4	H1	0.3327464820304478	0.02460322499648878	0.9808148486998481
A1_4	H10	0.19873918043993577	0.07039173251406344	0.9998991674619925
A1_4	H11	0.17411689522779145	0.12149762332197045	0.9984130734066564
A1_4	H12	0.1530763988653829	0.07658961377156724	0.9940780770972115
A1_4	H2	0.25082510039133105	0.0395396462370031	0.9976458645333798
A1_4	H3	0.12452054767792649	0.051254580448424535	0.9995476391304142
A1_4	H4	0.4347882373300074	0.023118581691435415	0.9758455973755207
A1_4	H5	0.26341990773878293	0.09543811670052274	0.9993622524990317
A1_4	H6	0.28513684511261966	0.09451918405467195	0.999659771145293
A1_4	H7	0.3319827344517012	0.04916857572529927	0.9994772573238955
A1_4	H8	0.31644662445336896	0.024880344298408234	0.9962763138479351
A1_4	H9	0.2699889747589437	0.053307516665231584	0.9945043760767686
A2_1	A1	0.016385268593711786	0.33095026563423424	0.9996725332953571
A2_1	A10	0.014432609249431495	0.34163058767278714	0.9987246901893472
A2_1	A11	0.01946209472482375	0.22758467022840997	0.9997115486136469
A2_1	A12	0.002341900431005973	0.5116018362728254	0.996626053845735
A2_1	A2	0.01417485354669779	0.1520409202181505	0.9999842630075054
A2_1	A3	0.01573262192834268	0.32701703612757377	0.9997092103726893
A2_1	A4	0.015792905587549557	0.3298238760966195	0.9996799801753651
A2_1	A5	0.004410699993241525	0.33813823459441134	0.999767432677279
A2_1	A6	0.01606227705705726	0.31654435809020776	0.9995611503150733
A2_1	A7	0.013138148520050491	0.34807941143727816	0.9996476314679272
A2_1	A8	0.011940460142120194	0.34390837678071867	0.9996083583161478
A2_1	A9	0.014971609857560356	0.23462182374228976	0.9997845752540073
A2_1	B1	0.019364838452268367	0.19135059349144917	0.999701027108082
A2_1	B10	0.004968593100545802	0.40895787376840537	0.998000715763688
